Name,Username,Private,Role,Following,Badge,Icon,ProfileURL,UserID
辻_mania,mutimuti_kutu,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1900788925398216707/h-iQDnOY.jpg,https://x.com/mutimuti_kutu,1893489955630129153
かんとうてつส็็็็็็็็็็็็็็็็็็็็็็็็็็ส้้้้้้้้้้้้้้้้,nikusui810,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1986093570424819712/wI5hyP5c.jpg,https://x.com/nikusui810,1676584360626069509
どちぇんちょん！,jebe25fst,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1963443172195115008/xON81pgL.jpg,https://x.com/jebe25fst,1663151799141031936
resuidy,suisaca1230461,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1954723728501456896/iAuKFFdt.jpg,https://x.com/suisaca1230461,1954723548968452096
ヒカマーの新人,hikamarhikamani,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1970465964111405056/kmAqGeA3_normal.jpg,https://x.com/hikamarhikamani,1946572719962898432
ア.ン.チ.ク.ラ.イ.ス.ト.マ.コ.ト.,g_a_right,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2033072908587905024/Kock0mZF_normal.jpg,https://x.com/g_a_right,1563346267178012673
ニセマニ,n1sekin_mania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2012760071764135936/ncUR5njv_normal.jpg,https://x.com/n1sekin_mania,1784571227308527616
妙高自殺防止センター,HlKAKINbeatbox,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1962117585618796544/N95wjhP0_normal.jpg,https://x.com/HlKAKINbeatbox,1961847272083464192
てるるテルミロ,Saranghae_0218,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2012918421873184768/p-PLwbjG_normal.jpg,https://x.com/Saranghae_0218,1788557070138249216
aka鯛ちゃん,taichan_niwa,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2028486623596589056/Crxy7C-V_normal.jpg,https://x.com/taichan_niwa,1941826108145782784
kuma.2024!,Pandoradocs,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1902668510603706368/oPuGmKoY_normal.jpg,https://x.com/Pandoradocs,1902666713378009088
みそラーメン＿mania,NHTminkiso3681,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2002597318110162950/lK__ba4y_normal.jpg,https://x.com/NHTminkiso3681,1877990575829606400
ロメダ名言botロメダ獄門疆♡×運命両声体×♡,XxxXmasyudisco,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1962527971924922368/1bQmAmYM_normal.jpg,https://x.com/XxxXmasyudisco,1920157619832172544
激エロクソデカ右手名言bot,denzyarabotinpo,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2036063204233908224/mpSB5OhC_normal.jpg,https://x.com/denzyarabotinpo,1650379746163949569
ですかたつむり,Nittixeru,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1811064256030461952/3qEL4Ju4_normal.jpg,https://x.com/Nittixeru,1650879045381537794
スーパーマラオギャラクシー,supermaraobessy,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2029845739690708992/dRp2yBgs_normal.jpg,https://x.com/supermaraobessy,1956981509363290112
オタク然,aeiueoao700,Yes,Member,Yes,None,https://pbs.twimg.com/profile_images/1927217442184368128/ja_YCge9_normal.jpg,https://x.com/aeiueoao700,1236241268679806976
SAENSキンの神,SAENSkinnokami,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1991865630312837120/XIs4r_tA_normal.jpg,https://x.com/SAENSkinnokami,1962465638913626113
ミルキーパイ名言bot,BGbgrV0bzIOLU5c,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1962707405579657220/t4ASPFL__normal.jpg,https://x.com/BGbgrV0bzIOLU5c,1539443902876614656
メジロアナタロウ,KKsGEWyGwp9Qe9G,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2010198734945263616/bJX5ZRQX_normal.jpg,https://x.com/KKsGEWyGwp9Qe9G,1507754653836263424
みっちー,toshimaen,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2026699089224892417/tMkHkQgi_normal.jpg,https://x.com/toshimaen,309527494
札_mania(本垢),Satumani_main,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1971253831750356993/i-zgj4B1_normal.jpg,https://x.com/Satumani_main,1744391452770406400
ガ医·͜·ᰔᩚ,ohy_oy,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2018588715371876352/7vZHDMrP_normal.jpg,https://x.com/ohy_oy,1950206862533750784
𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞𰻞_Mania,nekochan_0812,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1962883006525579264/v74AZwrQ_normal.jpg,https://x.com/nekochan_0812,1645804272855166978
元素周期表_Mania,AstatineUraXUra,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1935221522836389888/RcShcjLr_normal.jpg,https://x.com/AstatineUraXUra,1935218934707580928
アルまに（凍結）,aru_mania4545,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1967598133116112896/NxXlGSSp_normal.jpg,https://x.com/aru_mania4545,1963249103401627648
野,p2610077833743,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1964549861807968258/b8mxD1EC_normal.jpg,https://x.com/p2610077833743,1962780032813940736
ふうけみ募金,Nikuyamasuni,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2010651450268061696/BsECrZyb_normal.jpg,https://x.com/Nikuyamasuni,1942534333161693184
【公式】ネオ銀サブ,7kkLye,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1968303742840942592/kMdVfuPp_normal.jpg,https://x.com/7kkLye,1963606263004266496
黒戸,thown19,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1963666976787804160/qh3UweD4_normal.jpg,https://x.com/thown19,1948423133050077184
げるま,Perfect__Vegeta,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2035202989804462081/LW2a-TOF_normal.jpg,https://x.com/Perfect__Vegeta,1941097335280607232
荒木,nXEDv31qlE4109,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1963977500868096001/QNqW5NwW_normal.jpg,https://x.com/nXEDv31qlE4109,1963977373965246464
ストッキン,stockin_TV,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2025863348529881088/MThySJIc_normal.jpg,https://x.com/stockin_TV,1963969302870286336
120cm名言bot,w1447987265689,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966851067897147393/JXvq7ffw_normal.jpg,https://x.com/w1447987265689,1962449261553135616
MISAKA,mania_misaka,Yes,Moderator,Yes,None,https://pbs.twimg.com/profile_images/1965679434767499266/y7ktc7g4_normal.jpg,https://x.com/mania_misaka,1962898984365957120
ともぴん໒꒱,Tomopin6163,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1975183102407516160/SoRsCPcX_normal.jpg,https://x.com/Tomopin6163,1846807098505801728
えすかい,_ESUQUI,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1922038770284568577/MGfY_ecg_normal.jpg,https://x.com/_ESUQUI,1718646138218385408
夜神月_mania,Yo4LNMRdl973218,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1964280733943635969/Qw3vWsaP_normal.jpg,https://x.com/Yo4LNMRdl973218,1964271209040007171
resa_mania,resa_mania1,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1962056898741682178/sQV3FZdC_normal.jpg,https://x.com/resa_mania1,1962053481566765056
天照キン,chilyunibilyo,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1906001126388031488/MbeGlTJX_normal.jpg,https://x.com/chilyunibilyo,1695698140870176768
,gorira0719,Yes,Member,No,None,https://pbs.twimg.com/profile_images/1937739305738469383/9NWk00Hr_normal.jpg,https://x.com/gorira0719,1531203341707247617
存在しないヒカマーNEWSbot#あたごんあーと,uCrv50ndm072442,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1982448776095674369/zsZnWNys_normal.jpg,https://x.com/uCrv50ndm072442,1964519025637281798
レ゙,atuko_mania19,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2029195053567238145/0sALjbAl_normal.jpg,https://x.com/atuko_mania19,1964520944434892803
空気の読めないハヌマーンと5人の仮面ライダーbot,5bot280902,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1964581113122476032/y4Yx7fHs_normal.jpg,https://x.com/5bot280902,1964580586078818311
サKIN_mania,sakisakisaens,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1964596645892669440/awtAv_sv_normal.jpg,https://x.com/sakisakisaens,1959309588727271424
Jeff the killer_mania,horror_seikin,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1961727175989800960/b2GAqbfR_normal.jpg,https://x.com/horror_seikin,1961726119847329792
オリヲン_mania,JR_0A,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2030611871544586240/PoyDmh0U_normal.jpg,https://x.com/JR_0A,1874735229937893376
誹謗中傷用アカウント,zf6qdg,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1980463098805854208/MwzlpiTg_normal.jpg,https://x.com/zf6qdg,1949362600376184832
押し花のお皿,sangenzyaya,No,Member,Yes,None,,https://x.com/sangenzyaya,1884963101063426048
アロエ_mania,Aroe_Mania4545,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1992185718601617409/kIPSy9Dm_normal.jpg,https://x.com/Aroe_Mania4545,1904756070943514624
もるの,moruno0414,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2004211374105546763/6CmWzetN_normal.jpg,https://x.com/moruno0414,1825467662799101952
ボコブリンLOVE,hSMsxVodlZ10592,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2002735691093209088/qb_JdNHO_normal.jpg,https://x.com/hSMsxVodlZ10592,1699371799199539200
リ.ツ.ま.に.あ.ん.,Liber_Ritsu,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2031753697961914369/wTX86kRL_normal.jpg,https://x.com/Liber_Ritsu,1957738584901095424
【公式】まーくん亭,MA_KUN_TEI1Go,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1965380803665567745/aURQMWLF_normal.jpg,https://x.com/MA_KUN_TEI1Go,1965022089435664384
無一郎_mania2,muimania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2005289047741374464/uzAZHh5z_normal.jpg,https://x.com/muimania,1916153842884087810
混沌と戦いの神バルバトスキン,Barbatos_Kin,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1934089461379588096/PBvSNfQb_normal.jpg,https://x.com/Barbatos_Kin,1931693620731756544
りっぷる,Ripple_xxrp,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1984608112700243971/f9bHdFnv_normal.jpg,https://x.com/Ripple_xxrp,1954161463259705344
塩,umashi_o,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1997510782830211072/v7a1QO42_normal.jpg,https://x.com/umashi_o,1958355517006585857
RENゴット_mania,chosen_kimu1946,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2004566232964771840/46T9k-vW_normal.jpg,https://x.com/chosen_kimu1946,1413728269694767109
都道府県ヒカマー分布表bot2,hikamers_map,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1964940618494578688/g5ovvTq__normal.jpg,https://x.com/hikamers_map,1964938066759663616
ミッスー,TiKUWA_missu,Yes,Member,No,None,https://pbs.twimg.com/profile_images/1941130441773268992/o6QwLC9g_normal.jpg,https://x.com/TiKUWA_missu,1621717425451569153
今日のポコピーbot,Pokopibot,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2025450702735290368/TqlxcKav_normal.jpg,https://x.com/Pokopibot,1906670329524842496
社会の歯車（土偶）,go_to_daitokai,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1958481850734972928/eFQqf5KO_normal.jpg,https://x.com/go_to_daitokai,1681617435802365954
ヒポポタス,cs2n_xxx,Yes,Member,No,None,https://pbs.twimg.com/profile_images/1626598513990828034/szBMjl0E_normal.jpg,https://x.com/cs2n_xxx,1383658790927536128
avicii_mania,mani83073,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1980985835747950592/cAEnzzdW_normal.jpg,https://x.com/mani83073,1913806629382094848
砂糖中毒の岡山県産ケツ,otinko9871,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2033019617367719936/xhQ2Z-8i_normal.jpg,https://x.com/otinko9871,1242440717584060417
アルカチ,perfect_arukati,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1975523064244060160/aM_JWprc_normal.jpg,https://x.com/perfect_arukati,1799443192036945920
もう使わないネ.オ.ナ.チ.ミ.ド.リ.,Nazi_Midori_X,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1953938604943978498/ZEo0Zn-N_normal.jpg,https://x.com/Nazi_Midori_X,1860593899313709056
あるふぁ____5,hx6wj,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1921428060085145600/MXvEh3cq_normal.jpg,https://x.com/hx6wj,1891536843289788419
えすあーる,SR_SMM2,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1824744224769843200/cDXBf7va_normal.jpg,https://x.com/SR_SMM2,1504013322051788801
バイキンTV,baikinTVmania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966049122965925891/k7o8TDdc_normal.jpg,https://x.com/baikinTVmania,1966048501206564865
乞食アドバイザー黎明,oredayoore104,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2025228746580787204/GjKevw5U_normal.jpg,https://x.com/oredayoore104,1826421792015302656
シャドウ☭復活しました！,Jpn_shadow_USSR,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1923356917185081344/1792IgyD_normal.jpg,https://x.com/Jpn_shadow_USSR,1746768919917105152
ひまなひと,huutao0715,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1653728995530391554/AdQkTqDv_normal.jpg,https://x.com/huutao0715,1653728724356067334
Vista,tryyryryryr1,Yes,Member,No,None,https://pbs.twimg.com/profile_images/1678520047118221312/7Q2liDAn_normal.jpg,https://x.com/tryyryryryr1,1075047826625847296
アダル＠トランプを許すな,adal_f000,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966288677677744128/PtqvEIbE_normal.jpg,https://x.com/adal_f000,1930534119370612736
チャイマニア,CNyamania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1892279581056651265/mPWP5B_a_normal.jpg,https://x.com/CNyamania,1892151947001810944
ゴトマニ,eidan03,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1869415950409494528/DhJPilby_normal.jpg,https://x.com/eidan03,2408961145
スピリタス解禁,youngboineverdq,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2035192487195942916/CQRGA6DS_normal.jpg,https://x.com/youngboineverdq,1966656547599380483
み,menkuri_ikeya,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966408045099180032/eLGxJs02_normal.jpg,https://x.com/menkuri_ikeya,1966407602864271363
エレクトロン,denshi_mania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966687309702791168/1j_3Z2hX_normal.jpg,https://x.com/denshi_mania,1948053122246385664
,4b6ipd,Yes,Member,No,None,https://pbs.twimg.com/profile_images/2025030101252145152/0F5yMsS2_normal.jpg,https://x.com/4b6ipd,1247120143819276289
逆張り_mania,contrarianmania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966775579996549122/6mdE04j9_normal.jpg,https://x.com/contrarianmania,1966775148520030208
たけ,e_ttodesho,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2020751230738550784/iqKyIOq2_normal.jpg,https://x.com/e_ttodesho,1792126119405408257
マシンボット,JapSeafoodIsEnd,No,Member,No,None,https://pbs.twimg.com/profile_images/1982366943781720064/FYYY4fGl.jpg,https://x.com/JapSeafoodIsEnd,1821785893608550403
武っちゃん,WAIMucchan,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1917568564443373568/yBnjotHz_normal.jpg,https://x.com/WAIMucchan,1785250730523459584
寛大_mania,kandaimania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966878979316461568/PV60xGrD_normal.jpg,https://x.com/kandaimania,1854984755940610048
川口まにア,akazades,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1960682189508763653/LuBcYxNV_normal.jpg,https://x.com/akazades,1946561420151357440
鶴南りん,khRCgFAG6A86183,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966851926651469824/E03mHrgl_normal.jpg,https://x.com/khRCgFAG6A86183,1966806024956026880
𝓵𝔂𝓮 ,4kk_neko,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1967061782792683520/qBzilgGw_normal.jpg,https://x.com/4kk_neko,1966903046228836353
メルボルン,meruborun777,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2035636101206126592/QW05fkYs_normal.jpg,https://x.com/meruborun777,1937871793605505025
鶴南凛_mania【隊】,_Turu_san,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1968266767333265408/8yu_FFip_normal.jpg,https://x.com/_Turu_san,1967120793261010950
5G電波,KADXjpRdIy2727,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1964582280179113984/pnrougGB_normal.jpg,https://x.com/KADXjpRdIy2727,1964569894642733059
竜華_mania,Neomania_9h23,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1992032328185782272/4qONrHuG_normal.jpg,https://x.com/Neomania_9h23,1967220964258930688
さくどら,sakuradragon___,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2033017183627026432/MtgcfAyn_normal.jpg,https://x.com/sakuradragon___,1926972551017754624
trow,cartomn7481,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1993268243252076544/h0PToTG2_normal.jpg,https://x.com/cartomn7481,1903403341746712576
ねこナーズアリス_mania,NaziYurizono_X,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2005151937646526467/gvaq421P_normal.jpg,https://x.com/NaziYurizono_X,1967575618943602688
ネ.オ.ナ.チ.セ.イ.ア.(ネオアリ),Natsu_Nazi_X,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2034538743621922816/K7FaMpoO_normal.jpg,https://x.com/Natsu_Nazi_X,1942086558108229632
オレンジソルベキン,orenzisorubekin,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1968297585078374401/wIGTqGdP_normal.jpg,https://x.com/orenzisorubekin,1968296914816049152
なるまにさぶ,stu_0427,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2009003331977662467/w1RXj_sB_normal.jpg,https://x.com/stu_0427,1862468432282669056
紲星あかり_mania,Kizunakarimania,No,Member,No,None,https://pbs.twimg.com/profile_images/2034289532590575616/3Dw9KS5n_normal.jpg,https://x.com/Kizunakarimania,1894258700887756800
ヒカマニ外伝名シーンbot,KvVbGDRXGQ47709,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1984511458756214792/PtFxPinf_normal.jpg,https://x.com/KvVbGDRXGQ47709,1969011126001364992
サリトレご飯,nynANEKl,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1948405825971818496/TshV4W2l_normal.jpg,https://x.com/nynANEKl,1693285169053274114
Asuna_mania,mania231119neo,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2006642584798781440/ifZVWcNA_normal.jpg,https://x.com/mania231119neo,1969604488161083393
じょーまにあ,jokanmania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1951169699112488960/BdAeSLuZ_normal.png,https://x.com/jokanmania,1951169589490098184
ゲームマニア,gamemania0304,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1922581942220062720/Q7egbVxq_normal.jpg,https://x.com/gamemania0304,1903028926924066819
みさかまにあさぶさぶ,pj_sekai_ecchi,Yes,Moderator,Yes,None,https://pbs.twimg.com/profile_images/1946578386286997504/x44nTWPR_normal.jpg,https://x.com/pj_sekai_ecchi,1888556077970866176
牛。@太いのが入ってしまい,IXGYIKIKONAOON,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1746884166229401600/UodHc0if_normal.jpg,https://x.com/IXGYIKIKONAOON,1519400899437023232
超サイヤ人ブルー,agencypostsorr_,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2035259322239000581/cFYeQs9h_normal.jpg,https://x.com/agencypostsorr_,1917950063256735744
ゆうるす,yuu15467,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1969822082633740288/nMv6s94Z_normal.jpg,https://x.com/yuu15467,1969821848620998656
アナ&ルビーズ_mania,ANA_RubysMania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2020774191696678912/739DlSki_normal.jpg,https://x.com/ANA_RubysMania,1957992926698766338
人_mania,H1me_no_jp,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1968986706046316544/IMZ6qmkP_normal.jpg,https://x.com/H1me_no_jp,1953677548749201409
手描きキラーひじき卵,hikamani0,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2031029778971783168/Ui-jDfIb_normal.jpg,https://x.com/hikamani0,1859520063830884353
nils_omnia教授,nils_omnia_2,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1962471051063140352/bITcIdDX_normal.jpg,https://x.com/nils_omnia_2,1962059226525966337
誤謬,yakaneko222,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2003784785609781248/LfbyQ36a_normal.jpg,https://x.com/yakaneko222,1610996481754025992
時透無一郎名言bot,tokitoumeigen,Yes,Member,Yes,None,https://pbs.twimg.com/profile_images/1941829680014770176/_3DdSQsC_normal.jpg,https://x.com/tokitoumeigen,1941829295078555648
俺は悪魔だ_mania3,maniaAkuma,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1979098975673192449/HosYOdAy_normal.jpg,https://x.com/maniaAkuma,1956508775734726657
ヒカフワ,himamania79,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1984205416230977536/pHY1JqYr_normal.jpg,https://x.com/himamania79,1958433298969214976
あ,lillliliiiiii,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1969179577294733314/y74MvYcH_normal.jpg,https://x.com/lillliliiiiii,1896850609086836736
キャンマジ902番,f0unf,Yes,Member,No,None,https://pbs.twimg.com/profile_images/1864524282749177857/kzfOjjZE_normal.jpg,https://x.com/f0unf,1453301116016398347
黒歴史_mania,Shame_mania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1914335484727414784/9zOWB30M_normal.jpg,https://x.com/Shame_mania,1896895036622811136
ヒカキンの画像か動画投稿bot(不定期),bot1145149315,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1972800648933703680/4LAHLiX4_normal.jpg,https://x.com/bot1145149315,1875855310642184192
札Mania(サブ垢),Satumani_sabu,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1971253414458949636/FGYP15X7_normal.jpg,https://x.com/Satumani_sabu,1971253158354857987
【環境的問題】,syahumakegumi,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1972695968597590016/-VuL-61V_normal.jpg,https://x.com/syahumakegumi,1953816070764343299
aids,oetuxx,Yes,Member,Yes,None,https://pbs.twimg.com/profile_images/2029097153109663744/fwgQ2rSX.jpg,https://x.com/oetuxx,1770711641816252416
痔油脂_mania,GjGvMf6OFL36956,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2019935591627124737/ggy9EeMu_normal.jpg,https://x.com/GjGvMf6OFL36956,1971554647719723008
霧嶋董香名言dot(トーカ_mania),KanekiTinko1919,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1971867639405531136/A1OSXoQ1_normal.jpg,https://x.com/KanekiTinko1919,1971851037280817153
孤島,2356China,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1996850902854930432/EAaNkUtQ_normal.jpg,https://x.com/2356China,1833498871013773318
人権,rororo_332,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2036120582866214916/sDs6002y_normal.jpg,https://x.com/rororo_332,1702324744786472960
アンキ,LOVEEVOR,Yes,Member,Yes,None,https://pbs.twimg.com/profile_images/1970109189981880320/7my5x4He_normal.jpg,https://x.com/LOVEEVOR,1908765931087806464
キボクラ_mania,KBC_tapiokapan,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1952913343414751232/wrEg8OiK_normal.jpg,https://x.com/KBC_tapiokapan,1643087023786586113
ヒイラギ,supurahiiragi,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1966794432667435008/2koJ4D8o_normal.jpg,https://x.com/supurahiiragi,1966794053498138625
空気の読めない議論 -heat up- bot&空気の読めない追求bot,KY_danganronpa,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1964274360950411268/kvdI-bLr_normal.jpg,https://x.com/KY_danganronpa,1962130281093373952
うんこ,chuomandolin,Yes,Member,No,None,https://pbs.twimg.com/profile_images/1989453423457210368/HzH3xTzF_normal.jpg,https://x.com/chuomandolin,1959563926951354368
MMI_mania,MMI364364,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1955545157530685441/Sa147p7p_normal.jpg,https://x.com/MMI364364,1954560350482993152
めがさぶ,Meganmsub,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2021526815928668160/0zHfnYnu_normal.jpg,https://x.com/Meganmsub,1877431836013637633
ほそ身_mania,hosomi_mania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1984948393916198912/ISVkIZN6_normal.jpg,https://x.com/hosomi_mania,1829471097903005697
あわあわ_mania(お己お己おtn己おtn己秩秩秩秩おっぱおっぱ育育育育早老早老うん己,awaawa_mania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1979676898650214400/DriK4Acp_normal.jpg,https://x.com/awaawa_mania,1970500619644608525
アクマニ,fromwatar,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2010227171420422144/6_WvtvyJ_normal.jpg,https://x.com/fromwatar,1908738001670463490
あさマニ,potomani114514,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1991836804660830208/876FgZln_normal.jpg,https://x.com/potomani114514,1972335354800939008
バカ,takuya3091,Yes,Member,Yes,None,https://pbs.twimg.com/profile_images/1983196708386619392/Ln2-yO7D_normal.jpg,https://x.com/takuya3091,1949274514044727296
まる,marusuk_e,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1997676523487416320/d5ZT_imL_normal.jpg,https://x.com/marusuk_e,1652252048296128512
そらいぬ_mania,SORAinu_san,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2035579113260670976/3wGNziAQ_normal.jpg,https://x.com/SORAinu_san,779971267797495808
まめっㄘ,Mametchi5936,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2015347168484237312/Aa6yTMKO_normal.jpg,https://x.com/Mametchi5936,1876906897804288000
銃撃__mania,gAsmly1w4e92089,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2013215304625627136/854-Zx5Q_normal.jpg,https://x.com/gAsmly1w4e92089,1970480658608005120
レ.ジ.ス.タ.ン.ス.モ.モ.イ.,Rmg_hikamar,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1972912735504760834/iwdqR_9A_normal.jpg,https://x.com/Rmg_hikamar,1972551550586556416
無能マニア,S3XJU,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1997531736964726784/hOFkWT3w_normal.jpg,https://x.com/S3XJU,1936209569950371840
むらさきいも_mania,JvNngaV,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1975739863568916481/mu8ZAapZ_normal.jpg,https://x.com/JvNngaV,1971184964403331074
kurara@ヒカマー専用垢,kurara_mania,No,Member,Yes,None,https://pbs.twimg.com/profile_images/2030644379959111680/6aCvtRDR_normal.jpg,https://x.com/kurara_mania,1973675507804958720
どらえもんシチュー_mania,stewdoraemon,No,Member,Yes,None,https://pbs.twimg.com/profile_images/1971191725378150400/_yhC0fFh_normal.jpg,https://x.com/stewdoraemon,1851960795401457668
